inequality,trade,fdi,democracy
-.3780387938022614,134.8927001953125,.2040183395147324,-3.25
-.7231487631797791,90.75666046142578,3.014353036880493,-.1428571492433548
-.7696260809898376,20.54496765136719,.505565881729126,-7
-.5739538073539734,35.3724250793457,4.044424533843994,-7
-.5025283694267273,56.8464469909668,.1901839971542358,1.5
-.6043461561203003,70.69014739990234,.2634103894233704,1.799999952316284
-.6608270406723022,22.88381958007813,.0092206383123994,10
-.610259473323822,23.80609512329102,.0171494409441948,10
-.6190391778945923,18.09671783447266,.03444529697299,10
-.7069189548492432,11.58454608917236,.0459593497216702,8.300000190734863
-.7801850438117981,15.73433685302734,.0457651652395725,8
-.7709437012672424,23.33580017089844,.3651380836963654,8
-.7322928309440613,28.22179412841797,.1269341111183167,.699999988079071
-.6817785501480103,33.72983932495117,.3276236653327942,-3.099999904632568
-.79311603307724,36.53660583496094,.8847919702529907,7.875
-.4526747465133667,13.64915180206299,0,-1.875
-.587428867816925,18.5710620880127,.0031879059970379,-5.599999904632568
-.9311078190803528,24.35623931884766,.0586768500506878,4.625
-.5257443189620972,60.23698425292969,.1493944972753525,7.599999904632568
-.2465344369411469,67.97782897949219,.750982403755188,5.300000190734863
-.842540442943573,75.71580505371094,1.22248649597168,5
.1201443001627922,20.14197540283203,0,-9
-.8444423675537109,31.57061386108398,.0162060502916574,-2.700000047683716
-.2326436787843704,41.6213493347168,.5654655694961548,-1.200000047683716
-.1186480820178986,54.68243026733398,.9749935865402222,2.200000047683716
.0105601092800498,82.63589477539063,1.768419861793518,7
-.8283219337463379,53.54796600341797,2.988205194473267,-7
.0667884275317192,85.33586120605469,3.019483804702759,4.699999809265137
-.073332890868187,113.8567657470703,3.24233078956604,5
-.3757893145084381,300.9418029785156,5.83867883682251,-2
-.3059647381305695,378.6705932617188,9.928838729858398,-2
-.0983792990446091,45.13526916503906,.300436794757843,-6.800000190734863
-.2400605827569962,50.99498748779297,.5725854635238647,-1.799999952316284
-.2006707042455673,76.25244140625,1.611397624015808,8.75
-.4231483042240143,41.39148712158203,.7736944556236267,-7
-.6652047038078308,48.08172988891602,.3715345859527588,-7
-.6370222568511963,52.1833381652832,1.612507581710815,-7
-.5812718868255615,30.36326599121094,1.340157866477966,10
-.6514134407043457,33.71681976318359,1.802750825881958,10
-.3342783153057098,37.94546127319336,1.953961968421936,10
-.3501899242401123,53.27831268310547,1.543806195259094,10
-.6052528023719788,59.630859375,3.095137357711792,10
-.3967227339744568,58.07015991210938,4.042338371276855,10
-.3022808730602264,95.90306091308594,1.753664970397949,9
